src_ip,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
192.168.1.3,5.7862325,-1.0627111,-0.0046825404,-0.0028817193,0.0027989538,-0.0076975995,-0.0034834687,5.151241,4.8381433,0.00075981603,0.005148626,0.0063950624,1.6660683,5.041219,5.045134,-0.0052437806,-0.0038807432,-0.0062627275,-0.0057179956,4.806133,0.0040465966,0.004642534,0.0014523121,0.005121491,-0.004288056,3.2249966,4.884527,-1.4411386,0.0039257025,0.0017780596,5.034067,-0.00473164,3.9206524,0.005505543,0.004731909,0.003549654,-1.6632215,4.937235,0.0017413816,0.0038601574,-0.0013187872,-0.006160151,-0.0063232174,-0.0059807817,0.0034355118,-0.0034726504,5.071848,1.8805035,0.003960511,-2.524688,-0.5616145,-0.0056332787,4.5445905,5.0079527,-0.0071483576,0.0043896576,4.5791845,5.044547,4.619446,5.0903807,4.562743,3.271449,4.311337,4.985845,0.0048203077,5.6616993,-0.5297402,-0.0015231594,5.014059,4.9859576,-0.55484146,0.0053682607,5.0179963,-0.5659656,-0.003955576,4.8621583,0.0031536296,4.9290137,7.9946156e-05,6.335711,4.8848276,0.0012552053,0.0033800593,-0.0014574291,4.951627,-0.0069021927,-0.0010222117,5.0658545,-1.9498501,-0.0047631054,5.022559,-0.0019043596,-2.4599872,-0.0055867294,5.0107603,-0.0036849005,5.4253697,-0.004850257,-0.72031546,4.770651,0.00710013,0.0049171858,-0.003016878,4.845073,0.0033104767,-0.00027414734,0.0039027934,4.930671,-0.004062011,0.00078463403,0.0023380267,5.0555263,5.091635,-0.0061744964,-0.0063718446,5.044048,-0.0034332508,0.0071003945,-0.0065529225,3.6412427,5.030391,-0.29658094,5.2031465,5.6322403,-1.3312545,-0.0054830317,-0.002558438,-0.0043657315
192.168.1.33,-0.6449833,2.740113,-0.0046825404,-0.0028817193,0.0027989538,-0.0076975995,-0.0034834687,-1.0214471,-0.6431162,0.00075981603,0.005148626,0.0063950624,1.2528179,-0.91121787,-0.943798,-0.0052437806,-0.0038807432,-0.0062627275,-0.0057179956,-0.5911683,0.0040465966,0.004642534,0.0014523121,0.005121491,-0.004288056,0.54850286,-0.6920931,2.6160963,0.0039257025,0.0017780596,-0.9006767,-0.00473164,0.15346238,0.005505543,0.004731909,0.003549654,2.5505826,-0.7624791,0.0017413816,0.0038601574,-0.0013187872,-0.006160151,-0.0063232174,-0.0059807817,0.0034355118,-0.0034726504,-0.9854434,1.1715862,0.003960511,2.2432523,2.915226,-0.0056332787,-0.33658326,-0.8786973,-0.0071483576,0.0043896576,-0.3684302,-0.94823396,-0.39494437,-1.0492297,-0.34487253,0.53204834,-0.14762801,-0.8243442,0.0048203077,-0.75550216,3.5985878,-0.0015231594,-0.8812986,-0.8383232,3.012554,0.0053682607,-0.8839846,2.813871,-0.003955576,-0.6618246,0.0031536296,-0.74533576,7.9946156e-05,-0.3603988,-0.7033482,0.0012552053,0.0033800593,-0.0014574291,-0.7949657,-0.0069021927,-0.0010222117,-0.9643323,2.4969373,-0.0047631054,-0.88057077,-0.0019043596,2.297515,-0.0055867294,-0.87924355,-0.0036849005,-0.90248126,-0.004850257,2.921072,-0.54884404,0.00710013,0.0049171858,-0.003016878,-0.64531225,0.0033104767,-0.00027414734,0.0039027934,-0.73872864,-0.004062011,0.00078463403,0.0023380267,-0.971337,-1.0349438,-0.0061744964,-0.0063718446,-0.9390983,-0.0034332508,0.0071003945,-0.0065529225,0.32555306,-0.8997073,4.3615985,-1.0046096,-0.7636732,2.0755181,-0.0054830317,-0.002558438,-0.0043657315
192.168.1.6,-0.117724314,-0.5745641,-0.0046825404,-0.0028817193,0.0027989538,-0.0076975995,-0.0034834687,-0.020425722,-0.10210901,0.00075981603,0.005148626,0.0063950624,-0.36146945,-0.040719733,-0.044410046,-0.0052437806,-0.0038807432,-0.0062627275,-0.0057179956,-0.103841506,0.0040465966,0.004642534,0.0014523121,0.005121491,-0.004288056,-0.2875001,-0.089036286,-0.4246864,0.0039257025,0.0017780596,-0.04341613,-0.00473164,-0.2205405,0.005505543,0.004731909,0.003549654,-0.40312827,-0.07594392,0.0017413816,0.0038601574,-0.0013187872,-0.006160151,-0.0063232174,-0.0059807817,0.0034355118,-0.0034726504,-0.031347577,-0.352113,0.003960511,-0.36868,-0.5616145,-0.0056332787,-0.15337805,-0.05794399,-0.0071483576,0.0043896576,-0.14788984,-0.046707097,-0.13647942,-0.026571075,-0.14665402,-0.27889404,-0.18804148,-0.059533063,0.0048203077,-0.09439669,-0.5297402,-0.0015231594,-0.05393402,-0.06335787,-0.55484146,0.0053682607,-0.051464174,-0.5659656,-0.003955576,-0.09327142,0.0031536296,-0.07642342,7.9946156e-05,-0.3603988,-0.09266552,0.0012552053,0.0033800593,-0.0014574291,-0.07568054,-0.0069021927,-0.0010222117,-0.032076146,-0.38256294,-0.0047631054,-0.047230456,-0.0019043596,-0.36432824,-0.0055867294,-0.056182425,-0.0036849005,-0.054098044,-0.004850257,-0.72031546,-0.10984854,0.00710013,0.0049171858,-0.003016878,-0.09875374,0.0033104767,-0.00027414734,0.0039027934,-0.0732876,-0.004062011,0.00078463403,0.0023380267,-0.041841332,-0.023259385,-0.0061744964,-0.0063718446,-0.044612315,-0.0034332508,0.0071003945,-0.0065529225,-0.24821375,-0.045727834,-0.29658094,-0.043092772,-0.06832069,-0.38193795,-0.0054830317,-0.002558438,-0.0043657315
192.168.1.50,-0.11772438,-0.5745636,-0.0046825404,-0.0028817193,0.0027989538,-0.0076975995,-0.0034834687,-0.020425538,-0.10210901,0.00075981603,0.005148626,0.0063950624,-0.36146945,-0.040719733,-0.044409953,-0.0052437806,-0.0038807432,-0.0062627275,-0.0057179956,-0.10384174,0.0040465966,0.004642534,0.0014523121,0.005121491,-0.004288056,-0.2875009,-0.089036286,-0.42468724,0.0039257025,0.0017780596,-0.04341613,-0.00473164,-0.22054024,0.005505543,0.004731909,0.003549654,-0.4031278,-0.07594402,0.0017413816,0.0038601574,-0.0013187872,-0.006160151,-0.0063232174,-0.0059807817,0.0034355118,-0.0034726504,-0.031347465,-0.35211506,0.003960511,-0.36868,-0.5616145,-0.0056332787,-0.15337805,-0.05794391,-0.0071483576,0.0043896576,-0.14789003,-0.046707187,-0.13647956,-0.026571188,-0.14665389,-0.27889505,-0.18804108,-0.059533227,0.0048203077,-0.09439684,-0.5297402,-0.0015231594,-0.053934198,-0.06335787,-0.55484146,0.0053682607,-0.051464338,-0.5659656,-0.003955576,-0.09327142,0.0031536296,-0.07642318,7.9946156e-05,-0.3603988,-0.09266601,0.0012552053,0.0033800593,-0.0014574291,-0.07568054,-0.0069021927,-0.0010222117,-0.032076027,-0.38256338,-0.0047631054,-0.047230538,-0.0019043596,-0.36432806,-0.0055867294,-0.056182347,-0.0036849005,-0.054098044,-0.004850257,-0.72031546,-0.109848425,0.00710013,0.0049171858,-0.003016878,-0.098753914,0.0033104767,-0.00027414734,0.0039027934,-0.073287725,-0.004062011,0.00078463403,0.0023380267,-0.041841432,-0.023259604,-0.0061744964,-0.0063718446,-0.04461206,-0.0034332508,0.0071003945,-0.0065529225,-0.24821399,-0.045727927,-0.29658094,-0.043092858,-0.06832069,-0.38193795,-0.0054830317,-0.002558438,-0.0043657315
192.168.1.10,0.6627652,-1.0076367,-0.0046825404,-0.0028817193,0.0027989538,-0.0076975995,-0.0034834687,0.9922958,1.2096626,0.00075981603,0.005148626,0.0063950624,1.5066516,1.0813123,1.0593241,-0.0052437806,-0.0038807432,-0.0062627275,-0.0057179956,1.2363627,0.0040465966,0.004642534,0.0014523121,0.005121491,-0.004288056,1.5290874,1.189289,-0.24313073,0.0039257025,0.0017780596,1.0866656,-0.00473164,1.4782875,0.005505543,0.004731909,0.003549654,-0.059989735,1.1555924,0.0017413816,0.0038601574,-0.0013187872,-0.006160151,-0.0063232174,-0.0059807817,0.0034355118,-0.0034726504,1.037477,1.5211251,0.003960511,0.6771335,-0.5616145,-0.0056332787,1.3339442,1.09458,-0.0071483576,0.0043896576,1.3224336,1.0560677,1.3163302,0.99734795,1.3337396,1.5325955,1.3927326,1.1264244,0.0048203077,0.79658455,-0.5297402,-0.0015231594,1.0945246,1.1166037,-0.55484146,0.0053682607,1.0937655,-0.5659656,-0.003955576,1.203787,0.0031536296,1.1652049,7.9946156e-05,0.13723934,1.1814922,0.0012552053,0.0033800593,-0.0014574291,1.1370119,-0.0069021927,-0.0010222117,1.050749,0.047107615,-0.0047631054,1.0975199,-0.0019043596,0.61442834,-0.0055867294,1.0950295,-0.0036849005,0.8913719,-0.004850257,-0.72031546,1.2551893,0.00710013,0.0049171858,-0.003016878,1.2102308,0.0033104767,-0.00027414734,0.0039027934,1.1703448,-0.004062011,0.00078463403,0.0023380267,1.0427883,1.0078984,-0.0061744964,-0.0063718446,1.0623668,-0.0034332508,0.0071003945,-0.0065529225,1.5084641,1.0862594,-0.29658094,0.9838567,0.7732244,1.0702507,-0.0054830317,-0.002558438,-0.0043657315
192.168.1.5,-0.30834392,0.001757865,-0.0046825404,-0.0028817193,0.0027989538,-0.0076975995,-0.0034834687,-0.030717347,0.052043494,0.00075981603,0.005148626,0.0063950624,0.33501002,0.009586457,-0.0035406537,-0.0052437806,-0.0038807432,-0.0062627275,-0.0057179956,0.066734195,0.0040465966,0.004642534,0.0014523121,0.005121491,-0.004288056,0.24301715,0.04601764,0.219781,0.0039257025,0.0017780596,0.011148449,-0.00473164,0.19402587,0.005505543,0.004731909,0.003549654,0.25624233,0.03305694,0.0017413816,0.0038601574,-0.0013187872,-0.006160151,-0.0063232174,-0.0059807817,0.0034355118,-0.0034726504,-0.00840173,0.32727015,0.003960511,0.36286908,-0.5616145,-0.0056332787,0.10744543,0.008409845,-0.0071483576,0.0043896576,0.10206666,-0.006457155,0.10238888,-0.026318729,0.10977996,0.24559139,0.13619493,0.024696311,0.0048203077,-0.21831939,-0.5297402,-0.0015231594,0.010284501,0.017641535,-0.55484146,0.0053682607,0.01107769,-0.5659656,-0.003955576,0.052429285,0.0031536296,0.038120307,7.9946156e-05,-0.3603988,0.04002933,0.0012552053,0.0033800593,-0.0014574291,0.023001203,-0.0069021927,-0.0010222117,-0.001962533,0.2792723,-0.0047631054,0.015051566,-0.0019043596,0.36379158,-0.0055867294,0.009447374,-0.0036849005,-0.12572783,-0.004850257,-0.51156825,0.07535972,0.00710013,0.0049171858,-0.003016878,0.053731576,0.0033104767,-0.00027414734,0.0039027934,0.042350974,-0.004062011,0.00078463403,0.0023380267,-0.010814715,-0.019364715,-0.0061744964,-0.0063718446,-0.0021137828,-0.0034332508,0.0071003945,-0.0065529225,0.2178748,0.009873385,-0.29658094,-0.05371029,-0.21049607,0.39999008,-0.0054830317,-0.002558438,-0.0043657315
192.168.1.23,-0.6449833,1.1544005,-0.0046825404,-0.0028817193,0.0027989538,-0.0076975995,-0.0034834687,-0.051299673,0.36034942,0.00075981603,0.005148626,0.0063950624,1.7279751,0.11020038,0.07819757,-0.0052437806,-0.0038807432,-0.0062627275,-0.0057179956,0.4078842,0.0040465966,0.004642534,0.0014523121,0.005121491,-0.004288056,1.3040556,0.31612518,1.5087175,0.0039257025,0.0017780596,0.12027624,-0.00473164,1.0231571,0.005505543,0.004731909,0.003549654,1.5749824,0.25105673,0.0017413816,0.0038601574,-0.0013187872,-0.006160151,-0.0063232174,-0.0059807817,0.0034355118,-0.0034726504,0.03748996,1.686047,0.003960511,1.8259685,-0.5616145,-0.0056332787,0.6290927,0.14111857,-0.0071483576,0.0043896576,0.60198057,0.07404201,0.58012795,-0.025814604,0.6226511,1.2945666,0.7846716,0.19315441,0.0048203077,-0.4661658,-0.5297402,-0.0015231594,0.13872235,0.17964007,-0.55484146,0.0053682607,0.13616174,-0.5659656,-0.003955576,0.34383222,0.0031536296,0.26720658,7.9946156e-05,-0.3603988,0.3054194,0.0012552053,0.0033800593,-0.0014574291,0.22036406,-0.0069021927,-0.0010222117,0.05826505,1.6029402,-0.0047631054,0.13961527,-0.0019043596,1.8200319,-0.0055867294,0.14070824,-0.0036849005,-0.2689881,-0.004850257,0.5604256,0.44577602,0.00710013,0.0049171858,-0.003016878,0.35870185,0.0033104767,-0.00027414734,0.0039027934,0.2736276,-0.004062011,0.00078463403,0.0023380267,0.051238716,-0.011575593,-0.0061744964,-0.0063718446,0.0828834,-0.0034332508,0.0071003945,-0.0065529225,1.1500525,0.121076934,-0.29658094,-0.074946456,-0.49484634,1.9638488,-0.0054830317,-0.002558438,-0.0043657315
192.168.1.44,-0.022414912,-0.862724,-0.0046825404,-0.0028817193,0.0027989538,-0.0076975995,-0.0034834687,-0.015280279,-0.17918485,0.00075981603,0.005148626,0.0063950624,-0.70970976,-0.065873355,-0.0648447,-0.0052437806,-0.0038807432,-0.0062627275,-0.0057179956,-0.18912923,0.0040465966,0.004642534,0.0014523121,0.005121491,-0.004288056,-0.55276203,-0.15656294,-0.7469208,0.0039257025,0.0017780596,-0.070698336,-0.00473164,-0.4278247,0.005505543,0.004731909,0.003549654,-0.7328131,-0.13044392,0.0017413816,0.0038601574,-0.0013187872,-0.006160151,-0.0063232174,-0.0059807817,0.0034355118,-0.0034726504,-0.042820115,-0.69180673,0.003960511,-0.73445517,-0.5616145,-0.0056332787,-0.28378993,-0.09112098,-0.0071483576,0.0043896576,-0.27286854,-0.06683202,-0.25591406,-0.026697418,-0.27487108,-0.54113954,-0.3501606,-0.10164734,0.0048203077,-0.032436136,-0.5297402,-0.0015231594,-0.08604364,-0.10385757,-0.55484146,0.0053682607,-0.08273535,-0.5659656,-0.003955576,-0.1661228,0.0031536296,-0.13369446,7.9946156e-05,-0.2195078,-0.15901296,0.0012552053,0.0033800593,-0.0014574291,-0.12502103,-0.0069021927,-0.0010222117,-0.04713325,-0.71348006,-0.0047631054,-0.07837151,-0.0019043596,-0.72838813,-0.0055867294,-0.0889976,-0.0036849005,-0.018283067,-0.004850257,-0.72031546,-0.20245199,0.00710013,0.0049171858,-0.003016878,-0.17499572,0.0033104767,-0.00027414734,0.0039027934,-0.131107,-0.004062011,0.00078463403,0.0023380267,-0.057355087,-0.025206555,-0.0061744964,-0.0063718446,-0.06586064,-0.0034332508,0.0071003945,-0.0065529225,-0.48125777,-0.07352895,-0.29658094,-0.03778336,0.002766584,-0.77290225,-0.0054830317,-0.002558438,-0.0043657315
192.168.1.2,0.7580753,-1.0627111,-0.0046825404,-0.0028817193,0.0027989538,-0.0076975995,-0.0034834687,0.9974414,1.1325864,0.00075981603,0.005148626,0.0063950624,1.1584113,1.0561585,1.0388902,-0.0052437806,-0.0038807432,-0.0062627275,-0.0057179956,1.1510736,0.0040465966,0.004642534,0.0014523121,0.005121491,-0.004288056,1.2638278,1.1217623,-0.5653652,0.0039257025,0.0017780596,1.0593839,-0.00473164,1.2710061,0.005505543,0.004731909,0.003549654,-0.3896747,1.1010922,0.0017413816,0.0038601574,-0.0013187872,-0.006160151,-0.0063232174,-0.0059807817,0.0034355118,-0.0034726504,1.0260046,1.1814303,0.003960511,0.31136006,-0.5616145,-0.0056332787,1.2035347,1.0614024,-0.0071483576,0.0043896576,1.1974564,1.035943,1.1968962,0.99722296,1.2055213,1.2703545,1.2306137,1.0843092,0.0048203077,0.85854685,-0.5297402,-0.0015231594,1.0624145,1.076104,-0.55484146,0.0053682607,1.0624945,-0.5659656,-0.003955576,1.1309361,0.0031536296,1.1079333,7.9946156e-05,0.32809618,1.1151448,0.0012552053,0.0033800593,-0.0014574291,1.0876715,-0.0069021927,-0.0010222117,1.0356921,-0.28380838,-0.0047631054,1.0663782,-0.0019043596,0.25036892,-0.0055867294,1.0622131,-0.0036849005,0.92718834,-0.004850257,-0.72031546,1.1625837,0.00710013,0.0049171858,-0.003016878,1.133988,0.0033104767,-0.00027414734,0.0039027934,1.1125258,-0.004062011,0.00078463403,0.0023380267,1.0272746,1.0059515,-0.0061744964,-0.0063718446,1.0411171,-0.0034332508,0.0071003945,-0.0065529225,1.2754198,1.0584579,-0.29658094,0.9891653,0.8443107,0.6792851,-0.0054830317,-0.002558438,-0.0043657315
192.168.1.13,0.16820495,-1.0627111,-0.0046825404,-0.0028817193,0.0027989538,-0.0076975995,-0.0034834687,-0.0049888394,-0.33333787,0.00075981603,0.005148626,0.0063950624,-1.406192,-0.116180174,-0.10571362,-0.0052437806,-0.0038807432,-0.0062627275,-0.0057179956,-0.35970414,0.0040465966,0.004642534,0.0014523121,0.005121491,-0.004288056,-1.0832812,-0.29161617,-1.3913878,0.0039257025,0.0017780596,-0.1252621,-0.00473164,-0.8423925,0.005505543,0.004731909,0.003549654,-1.3921825,-0.23944414,0.0017413816,0.0038601574,-0.0013187872,-0.006160151,-0.0063232174,-0.0059807817,0.0034355118,-0.0034726504,-0.06576629,-1.3711963,0.003960511,-1.4660033,-0.5616145,-0.0056332787,-0.54461354,-0.15747467,-0.0071483576,0.0043896576,-0.5228254,-0.10708214,-0.4947844,-0.026949765,-0.53130645,-1.065627,-0.67439765,-0.18587655,0.0048203077,0.091487855,-0.5297402,-0.0015231594,-0.15026234,-0.18485726,-0.55484146,0.0053682607,-0.1452778,-0.5659656,-0.003955576,-0.31182376,0.0031536296,-0.24823782,7.9946156e-05,0.16221358,-0.29170758,0.0012552053,0.0033800593,-0.0014574291,-0.22370237,-0.0069021927,-0.0010222117,-0.07724698,-1.375314,-0.0047631054,-0.14065352,-0.0019043596,-1.4565079,-0.0055867294,-0.15462764,-0.0036849005,0.053346727,-0.004850257,-0.72031546,-0.38766015,0.00710013,0.0049171858,-0.003016878,-0.32748088,0.0033104767,-0.00027414734,0.0039027934,-0.24674493,-0.004062011,0.00078463403,0.0023380267,-0.088381805,-0.029100895,-0.0061744964,-0.0063718446,-0.10835929,-0.0034332508,0.0071003945,-0.0065529225,-0.9473468,-0.12913045,-0.29658094,-0.027165059,0.14494187,-1.554831,-0.0054830317,-0.002558438,-0.0043657315
