src_ip,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
192.168.1.3,-0.00648391,0.0020342052,-0.001973676,0.64776856,0.72418,0.800992,0.005318958,-0.13531114,0.5687033,0.0052039484,0.005987535,0.006207189,0.85374826,0.004119805,0.6461606,0.78495586,-0.0011031906,0.0005671311,0.6552433,-0.0052516735,0.575143,-0.0065608188,-0.13369921,-0.13917919,0.54107285,-0.0058269957,-0.1358992,-0.0068371603,0.0014358872,0.39933455,0.678898,-0.0054174047,0.36111656,0.42589614,0.7479153,-0.0045003355,0.0059438297,0.5973723,-0.12232519,-0.0050270045,0.5362874,0.00017394227,0.0064110584,1.3071084,0.0033870246,0.717739,0.0019590794,-0.699822,-0.10395325,-0.003251885,0.545605,0.0044389507,-0.07560811,0.48886624,0.54516125,0.4924437,0.004585615,-0.0062139616,0.5734721,0.5929997,0.0051906737,-0.13426231,-0.00016649849,0.71742344,0.51881254,0.5567186,-0.13803235,0.49281296,0.6443746,0.0045115827,-0.0068971454,-0.0007934995,-0.0023067167,-0.115415156,-0.004095644,0.6047803,-0.29191235,0.61541325,-0.0041875904,0.0021009787,-0.12810285,0.541763,0.51897275,-0.0043739746,0.45009264,-0.003018546,0.63356197,0.000115334115,0.40214342,0.4684091,-0.13714139,0.73995554,-0.0034217937,-0.0052972035,0.001743779,0.5256883,0.6255227,-0.0041292612,-0.0049093054,0.0017978745,-0.0057157106,0.5047089,-0.004411431,0.0041329945,0.5561931,0.50205934,0.0048130113,-0.0027378288,0.64530045,-0.0040535443,0.58835673,-0.0051575536,0.005874442,-0.0051042307,0.0011731148,0.0062696314,0.5365664,-0.005941346,-0.1265074,-0.0026745312,0.4902374,0.6551343,-0.006677321,-0.12608027,0.0025550565,0.6186068,0.6997076,0.5922287
192.168.1.33,-0.00648391,0.0020342052,-0.001973676,0.050463375,0.022946345,0.0147568835,0.005318958,-0.13531114,0.06880112,0.0052039484,0.005987535,0.006207189,0.0002404821,0.004119805,0.045783788,0.018034197,-0.0011031906,0.0005671311,0.04022818,-0.0052516735,0.05436793,-0.0065608188,-0.13369921,-0.13917919,0.07214067,-0.0058269957,-0.1358992,-0.0068371603,0.0014358872,0.09653383,0.041873302,-0.0054174047,0.1132505,0.0851957,0.016681818,-0.0045003355,0.0059438297,0.05272842,-0.12232519,-0.0050270045,0.06608184,0.00017394227,0.0064110584,-0.097841635,0.0033870246,0.038116857,0.0019590794,0.29995212,-0.10395325,-0.003251885,0.06340331,0.0044389507,-0.07560811,0.08775818,0.07787927,0.072445184,0.004585615,-0.0062139616,0.0760173,0.060592998,0.0051906737,-0.13426231,-0.00016649849,0.03899026,0.07893616,0.073087364,-0.13803235,0.07463721,0.051678155,0.0045115827,-0.0068971454,-0.0007934995,-0.0023067167,-0.115415156,-0.004095644,0.06304296,-0.29191235,0.047110144,-0.0041875904,0.0021009787,-0.12810285,0.06832499,0.07600838,-0.0043739746,0.09081668,-0.003018546,0.04085673,0.000115334115,0.10118402,0.08886479,-0.13714139,0.020909328,-0.0034217937,-0.0052972035,0.001743779,0.077366084,0.0417539,-0.0041292612,-0.0049093054,0.0017978745,-0.0057157106,0.06672675,-0.004411431,0.0041329945,0.06157022,0.080822654,0.0048130113,-0.0027378288,0.045840334,-0.0040535443,0.06529142,-0.0051575536,0.005874442,-0.0051042307,0.0011731148,0.0062696314,0.06667684,-0.005941346,-0.1265074,-0.0026745312,0.07772874,0.040694777,-0.006677321,-0.12608027,0.0025550565,0.04765192,0.02841407,0.052724708
192.168.1.6,-0.00648391,0.0020342052,-0.001973676,4.807466,4.781472,4.779413,0.005318958,-0.13531114,4.8204145,0.0052039484,0.005987535,0.006207189,4.767758,0.004119805,4.8007135,4.7763743,-0.0011031906,0.0005671311,4.7994967,-0.0052516735,4.8051434,-0.0065608188,-0.13369921,-0.13917919,4.820043,-0.0058269957,-0.1358992,-0.0068371603,0.0014358872,4.8323865,4.7982984,-0.0054174047,4.8421736,4.823924,4.7793083,-0.0045003355,0.0059438297,4.804532,-0.12232519,-0.0050270045,4.814598,0.00017394227,0.0064110584,4.6601605,0.0033870246,4.7995486,0.0019590794,4.9004908,-0.10395325,-0.003251885,4.813628,0.0044389507,-0.07560811,4.830874,4.82425,4.8174505,0.004585615,-0.0062139616,4.829121,4.811903,0.0051906737,-0.13426231,-0.00016649849,4.7985435,4.825396,4.821915,-0.13803235,4.81777,4.807051,0.0045115827,-0.0068971454,-0.0007934995,-0.0023067167,-0.115415156,-0.004095644,4.81435,-0.29191235,4.802642,-0.0041875904,0.0021009787,-0.12810285,4.816219,4.819857,-0.0043739746,4.835075,-0.003018546,4.796731,0.000115334115,4.8326054,4.8292527,-0.13714139,4.7836304,-0.0034217937,-0.0052972035,0.001743779,4.824459,4.7992067,-0.0041292612,-0.0049093054,0.0017978745,-0.0057157106,4.8151684,-0.004411431,0.0041329945,4.8093667,4.82492,0.0048130113,-0.0027378288,4.800207,-0.0040535443,4.818012,-0.0051575536,0.005874442,-0.0051042307,0.0011731148,0.0062696314,4.8142204,-0.005941346,-0.1265074,-0.0026745312,4.8210306,4.8012576,-0.006677321,-0.12608027,0.0025550565,4.801799,4.787776,4.8058405
192.168.1.50,-0.00648391,0.0020342052,-0.001973676,-0.040065616,-0.04884086,-0.041313015,0.005318958,-0.13531114,-0.03675342,0.0052039484,0.005987535,0.006207189,-0.044367786,0.004119805,-0.04333656,-0.045759406,-0.0011031906,0.0005671311,-0.04458933,-0.0052516735,-0.048705075,-0.0065608188,-0.13369921,-0.13917919,-0.03968969,-0.0058269957,-0.1358992,-0.0068371603,0.0014358872,-0.043954715,-0.04210702,-0.0054174047,-0.03638438,-0.04866649,-0.04811693,-0.0045003355,0.0059438297,-0.046412744,-0.12232519,-0.0050270045,-0.045548655,0.00017394227,0.0064110584,-0.045496613,0.0033870246,-0.035711505,0.0019590794,-0.06238685,-0.10395325,-0.003251885,-0.045477122,0.0044389507,-0.07560811,-0.036974106,-0.036706552,-0.047981508,0.004585615,-0.0062139616,-0.030883119,-0.040347755,0.0051906737,-0.13426231,-0.00016649849,-0.035648305,-0.037764475,-0.037175316,-0.13803235,-0.047003206,-0.03852334,0.0045115827,-0.0068971454,-0.0007934995,-0.0023067167,-0.115415156,-0.004095644,-0.036777165,-0.29191235,-0.047078263,-0.0041875904,0.0021009787,-0.12810285,-0.042865876,-0.041354638,-0.0043739746,-0.03654011,-0.003018546,-0.049441416,0.000115334115,-0.04411384,-0.038830925,-0.13714139,-0.04743525,-0.0034217937,-0.0052972035,0.001743779,-0.038040783,-0.050142415,-0.0041292612,-0.0049093054,0.0017978745,-0.0057157106,-0.049562193,-0.004411431,0.0041329945,-0.046127323,-0.039247617,0.0048130113,-0.0027378288,-0.04457289,-0.0040535443,-0.036247887,-0.0051575536,0.005874442,-0.0051042307,0.0011731148,0.0062696314,-0.043991715,-0.005941346,-0.1265074,-0.0026745312,-0.044179745,-0.045378804,-0.006677321,-0.12608027,0.0025550565,-0.046238907,-0.047693852,-0.047240734
192.168.1.10,-0.00648391,0.0020342052,-0.001973676,-0.7325942,-0.71723604,-0.6964722,0.005318958,-0.13531114,-0.7442389,0.0052039484,0.005987535,0.006207189,-0.69354314,0.004119805,-0.7336761,-0.70395887,-0.0011031906,0.0005671311,-0.73550576,-0.0052516735,-0.75414234,-0.0065608188,-0.13369921,-0.13917919,-0.7540211,-0.0058269957,-0.1358992,-0.0068371603,0.0014358872,-0.79014647,-0.728231,-0.0054174047,-0.7910924,-0.7869186,-0.71262974,-0.0045003355,0.0059438297,-0.74727345,-0.12232519,-0.0050270045,-0.76016665,0.00017394227,0.0064110584,-0.57856643,0.0033870246,-0.71101356,0.0019590794,-0.85783,-0.10395325,-0.003251885,-0.7588778,0.0044389507,-0.07560811,-0.76715344,-0.75212216,-0.7721137,0.004585615,-0.0062139616,-0.7583331,-0.7425182,0.0051906737,-0.13426231,-0.00016649849,-0.71333,-0.758202,-0.7497058,-0.13803235,-0.77086306,-0.7303342,0.0045115827,-0.0068971454,-0.0007934995,-0.0023067167,-0.115415156,-0.004095644,-0.7387377,-0.23133874,-0.7477966,-0.0041875904,0.0021009787,-0.12810285,-0.75420785,-0.76115555,-0.0043739746,-0.77130836,-0.003018546,-0.7390888,0.000115334115,-0.787345,-0.7703722,-0.13714139,-0.71784467,-0.0034217937,-0.0052972035,0.001743779,-0.75714475,-0.7438963,-0.0041292612,-0.0049093054,0.0017978745,-0.0057157106,-0.7706606,-0.004411431,0.0041329945,-0.75547385,-0.762618,0.0048130113,-0.0027378288,-0.73590004,-0.0040535443,-0.7410951,-0.0051575536,0.005874442,-0.0051042307,0.0011731148,0.0062696314,-0.7598525,-0.005941346,-0.1265074,-0.0026745312,-0.76901186,-0.7326322,-0.006677321,-0.12608027,0.0025550565,-0.74171424,-0.72386545,-0.74936277
192.168.1.5,-0.00648391,0.0020342052,-0.001973676,-0.07865271,-0.08488375,-0.07835352,0.005318958,-0.13531114,-0.07302368,0.0052039484,0.005987535,0.006207189,-0.08620967,0.004119805,-0.08132933,-0.08394383,-0.0011031906,0.0005671311,-0.0841447,-0.0052516735,-0.08695128,-0.0065608188,-0.13369921,-0.13917919,-0.07756231,-0.0058269957,-0.1358992,-0.0068371603,0.0014358872,-0.08276321,-0.08221379,-0.0054174047,-0.07476076,-0.08648778,-0.08453928,-0.0045003355,0.0059438297,-0.08459052,-0.12232519,-0.0050270045,-0.08364662,0.00017394227,0.0064110584,-0.08153242,0.0033870246,-0.07286554,0.0019590794,-0.08217497,-0.10395325,-0.003251885,-0.083703876,0.0044389507,-0.07560811,-0.07716583,-0.075286835,-0.086306185,0.004585615,-0.0062139616,-0.08146567,-0.0778247,0.0051906737,-0.13426231,-0.00016649849,-0.074763194,-0.07583408,-0.07546305,-0.13803235,-0.08522737,-0.07634915,0.0045115827,-0.0068971454,-0.0007934995,-0.0023067167,-0.115415156,-0.004095644,-0.075541094,-0.29191235,-0.087665506,-0.0041875904,0.0021009787,-0.12810285,-0.07897648,-0.08019425,-0.0043739746,-0.07339452,-0.003018546,-0.08552402,0.000115334115,-0.08163958,-0.077407375,-0.13714139,-0.08640417,-0.0034217937,-0.0052972035,0.001743779,-0.076190144,-0.08792079,-0.0041292612,-0.0049093054,0.0017978745,-0.0057157106,-0.08730997,-0.004411431,0.0041329945,-0.08409986,-0.07732017,0.0048130113,-0.0027378288,-0.083591275,-0.0040535443,-0.07407619,-0.0051575536,0.005874442,-0.0051042307,0.0011731148,0.0062696314,-0.083211444,-0.005941346,-0.1265074,-0.0026745312,-0.08213794,-0.082182676,-0.006677321,-0.12608027,0.0025550565,-0.083847545,-0.08468657,-0.085413516
192.168.1.23,-0.00648391,0.0020342052,-0.001973676,0.7588407,0.75414103,0.7563053,0.005318958,-0.13531114,0.76788527,0.0052039484,0.005987535,0.006207189,0.74394625,0.004119805,0.75778043,0.75195235,-0.0011031906,0.0005671311,0.7531565,-0.0052516735,0.75346804,-0.0065608188,-0.13369921,-0.13917919,0.7646799,-0.0058269957,-0.1358992,-0.0068371603,0.0014358872,0.76038986,0.7552376,-0.0054174047,0.77040124,0.7557838,0.752335,-0.0045003355,0.0059438297,0.75538206,-0.12232519,-0.0050270045,0.75812334,0.00017394227,0.0064110584,0.73419404,0.0033870246,0.7648666,0.0019590794,0.7928225,-0.10395325,-0.003251885,0.7560979,0.0044389507,-0.07560811,0.76336384,0.76530546,0.7559352,0.004585615,-0.0062139616,0.75187546,0.7630166,0.0051906737,-0.13426231,-0.00016649849,0.76202214,0.7654962,0.7649109,-0.13803235,0.7570815,0.76279765,0.0045115827,-0.0068971454,-0.0007934995,-0.0023067167,-0.115415156,-0.004095644,0.7645978,-0.29191235,0.74942213,-0.0041875904,0.0021009787,-0.12810285,0.76320535,0.76182604,-0.0043739746,0.76932687,-0.003018546,0.7543163,0.000115334115,0.7627115,0.7649806,-0.13714139,0.7487349,-0.0034217937,-0.0052972035,0.001743779,0.7646221,0.7520469,-0.0041292612,-0.0049093054,0.0017978745,-0.0057157106,0.7535396,-0.004411431,0.0041329945,0.75763565,0.7650178,0.0048130113,-0.0027378288,0.7560511,-0.0040535443,0.7669102,-0.0051575536,0.005874442,-0.0051042307,0.0011731148,0.0062696314,0.75866973,-0.005941346,-0.1265074,-0.0026745312,0.7600879,0.7573749,-0.006677321,-0.12608027,0.0025550565,0.75603247,0.7533601,0.7547911
192.168.1.44,-0.00648391,0.0020342052,-0.001973676,-0.8381578,-0.8466464,-0.83623326,0.005318958,-0.13531114,-0.8371032,0.0052039484,0.005987535,0.006207189,-0.8376843,0.004119805,-0.84247,-0.84108484,-0.0011031906,0.0005671311,-0.8434774,-0.0052516735,-0.84916407,-0.0065608188,-0.13369921,-0.13917919,-0.84157354,-0.0058269957,-0.1358992,-0.0068371603,0.0014358872,-0.84736115,-0.84051913,-0.0054174047,-0.8412131,-0.85090625,-0.8448228,-0.0045003355,0.0059438297,-0.8463779,-0.12232519,-0.0050270045,-0.8471855,0.00017394227,0.0064110584,-0.82234585,0.0033870246,-0.8335903,0.0019590794,-0.85783,-0.10395325,-0.003251885,-0.8458194,0.0044389507,-0.07560811,-0.8385014,-0.8371039,-0.85018194,0.004585615,-0.0062139616,-0.83157456,-0.8407767,0.0051906737,-0.13426231,-0.00016649849,-0.8334663,-0.83917344,-0.8375864,-0.13803235,-0.84896505,-0.8377218,0.0045115827,-0.0068971454,-0.0007934995,-0.0023067167,-0.115415156,-0.004095644,-0.8370819,-0.29191235,-0.8460941,-0.0041875904,0.0021009787,-0.12810285,-0.8438896,-0.8432583,-0.0043739746,-0.83948123,-0.003018546,-0.8484099,0.000115334115,-0.84680915,-0.84122956,-0.13714139,-0.8437095,-0.0034217937,-0.0052972035,0.001743779,-0.8390386,-0.85004115,-0.0041292612,-0.0049093054,0.0017978745,-0.0057157106,-0.85070837,-0.004411431,0.0041329945,-0.8474641,-0.8413975,0.0048130113,-0.0027378288,-0.8443049,-0.0040535443,-0.83724844,-0.0051575536,0.005874442,-0.0051042307,0.0011731148,0.0062696314,-0.84636015,-0.005941346,-0.1265074,-0.0026745312,-0.8461444,-0.8446076,-0.006677321,-0.12608027,0.0025550565,-0.845979,-0.84553343,-0.84747124
192.168.1.2,-0.00648391,0.0020342052,-0.001973676,-0.7064671,-0.6918429,-0.6706665,0.005318958,-0.13531114,-0.71851474,0.0052039484,0.005987535,0.006207189,-0.6666594,0.004119805,-0.7077029,-0.67829394,-0.0011031906,0.0005671311,-0.7089616,-0.0052516735,-0.728086,-0.0065608188,-0.13369921,-0.13917919,-0.7280414,-0.0058269957,-0.1358992,-0.0068371603,0.0014358872,-0.7638396,-0.70185643,-0.0054174047,-0.7649166,-0.7608376,-0.68695945,-0.0045003355,0.0059438297,-0.72126335,-0.12232519,-0.0050270045,-0.73411596,0.00017394227,0.0064110584,-0.5534381,0.0033870246,-0.6851346,0.0019590794,-0.85783,-0.10395325,-0.003251885,-0.7326628,0.0044389507,-0.07560811,-0.740606,-0.72612935,-0.74599946,0.004585615,-0.0062139616,-0.72918624,-0.7166534,0.0051906737,-0.13426231,-0.00016649849,-0.68702495,-0.7320968,-0.72363,-0.13803235,-0.74485046,-0.70436555,0.0045115827,-0.0068971454,-0.0007934995,-0.0023067167,-0.115415156,-0.004095644,-0.7126214,-0.29191235,-0.7210603,-0.0041875904,0.0021009787,-0.12810285,-0.7286335,-0.7350475,-0.0043739746,-0.74517393,-0.003018546,-0.71350294,0.000115334115,-0.76176363,-0.74421203,-0.13714139,-0.69159406,-0.0034217937,-0.0052972035,0.001743779,-0.7310163,-0.7179307,-0.0041292612,-0.0049093054,0.0017978745,-0.0057157106,-0.7445449,-0.004411431,0.0041329945,-0.72951204,-0.736563,0.0048130113,-0.0027378288,-0.7098125,-0.0040535443,-0.7150569,-0.0051575536,0.005874442,-0.0051042307,0.0011731148,0.0062696314,-0.7334985,-0.005941346,-0.1265074,-0.0026745312,-0.74299186,-0.7068453,-0.006677321,-0.12608027,0.0025550565,-0.7157815,-0.6980725,-0.72332525
192.168.1.13,-0.00648391,0.0020342052,-0.001973676,0.7453189,0.73478276,0.7411693,0.005318958,-0.13531114,0.75078696,0.0052039484,0.005987535,0.006207189,0.7379256,0.004119805,0.7426183,0.73473185,-0.0011031906,0.0005671311,0.74283415,-0.0052516735,0.7385661,-0.0065608188,-0.13369921,-0.13917919,0.7487215,-0.0058269957,-0.1358992,-0.0068371603,0.0014358872,0.7466033,0.74317133,-0.0054174047,0.7550165,0.74078083,0.7359333,-0.0045003355,0.0059438297,0.7402589,-0.12232519,-0.0050270045,0.74283516,0.00017394227,0.0064110584,0.71909606,0.0033870246,0.74969506,0.0019590794,0.73740447,-0.10395325,-0.003251885,0.74265885,0.0044389507,-0.07560811,0.7518234,0.74975723,0.74101704,0.004585615,-0.0062139616,0.76087093,0.7466344,0.0051906737,-0.13426231,-0.00016649849,0.7498891,0.7507928,0.7500507,-0.13803235,0.7412468,0.7476797,0.0045115827,-0.0068971454,-0.0007934995,-0.0023067167,-0.115415156,-0.004095644,0.75013745,-0.29191235,0.7403513,-0.0041875904,0.0021009787,-0.12810285,0.7444454,0.74675363,-0.0043739746,0.75495183,-0.003018546,0.73617846,0.000115334115,0.74297637,0.7502988,-0.13714139,0.73667175,-0.0034217937,-0.0052972035,0.001743779,0.75020546,0.7366633,-0.0041292612,-0.0049093054,0.0017978745,-0.0057157106,0.739321,-0.004411431,0.0041329945,0.7415468,0.74962384,0.0048130113,-0.0027378288,0.74136835,-0.0040535443,0.75189215,-0.0051575536,0.005874442,-0.0051042307,0.0011731148,0.0062696314,0.7455172,-0.005941346,-0.1265074,-0.0026745312,0.74444383,0.7409402,-0.006677321,-0.12608027,0.0025550565,0.7404036,0.7372008,0.7398076
